1024	1024	64	1
frame 0
num = 74
813	809.438
567.375	155.5
418.438	464.312
101.75	457.875
377.438	883
631.312	506.562
447.125	926.688
523.625	862.812
541.75	112.25
675.438	515.812
107.438	860.562
487.688	106.562
494.5	723.312
665.188	215.125
517.062	397.562
868.438	249.875
708.75	325
324.188	661.375
544.875	683
524.812	326.5
388.375	390.938
835.438	310.25
768.438	664.062
278.75	31.875
427.875	576.062
89.6875	712.688
981.938	264.812
948.938	504.688
294.062	259.938
771.25	505.938
325.5	32.625
956.062	206.625
371.812	307.688
490.5	269.062
399.125	858.062
385.438	355.875
1002.75	448.312
936	579.25
250.625	712
771.25	505.938
532.875	861.188
936	579.25
385.438	355.875
312.625	415.875
frame 19
num = 59
21.4375	480.875
742.938	493.812
837.875	310.75
433.875	989.375
91.125	457.625
65.3125	549.25
869.625	488.625
589.25	509.25
526.938	64.8125
442.375	927.188
415.75	47.625
483.938	106.938
193.062	159.938
372.875	175.562
485.688	27.25
761.312	479.438
881.312	743.25
664.688	215.312
821	809.438
877.188	250.125
542	683.25
755.438	112.438
102.875	860.438
413.125	464.562
708.688	325.875
626.438	437.375
514.188	397.875
317.25	661.438
771.75	506.188
526.062	862.875
378	882.875
429.312	576.125
680.875	515.5
276.938	31.875
993.375	264.75
538.938	112.375
571.188	155
768.562	664.188
78.625	712.562
497.312	723.125
486.25	269
521.812	326.875
382.25	390.875
400.25	857.688
293.062	259.688
371.688	307.75
959.688	504.375
966.562	205.938
627.75	510.062
327.75	26.875
535.688	861.625
940.5	580.062
379	355.688
940.5	580.062
771.75	506.188
242.062	711.188
627.75	510.062
379	355.688
242.062	711.188
frame 20
num = 56
59.8125	504
184.5	160
373.312	175.5
435.188	989.562
761.562	479.062
438.312	927.062
828.562	809.375
743.812	493.5
663.938	215.438
53.8125	549.25
407.938	464.625
750	575.75
625.688	436.875
416.375	47.625
523.312	64.875
593.188	509.188
480	106.625
481.312	27.625
709.188	326.25
80.75	457.75
756.375	111.688
890.688	743.188
511	397.875
500.062	723.125
539.25	683.125
574.875	154.812
483.125	269.562
310.938	661.438
291.75	259.688
886	250
871.875	488.188
98.5	860.25
379.062	882.875
686.812	515.75
518.188	326.438
772.938	505.875
275.25	31.6875
400.938	857.438
840.625	310.312
67.8125	712.5
535.375	112.438
377.312	391.375
1004.12	265
977	206.625
372.188	307.562
430.812	576.062
312.25	32.4375
970.25	504.938
357.812	91.75
538.875	861.438
945.75	582.312
374.25	357.125
626.625	509.688
233.125	710.25
626.625	509.688
290.312	419.562
frame 21
num = 54
433.875	927.312
373.438	175.625
761.75	478.688
176.188	159.688
402.75	464.875
436.188	989.688
502.625	723.125
417.438	47.625
43.0625	549
756.438	111.5
515.25	326.688
750.312	576.188
519.875	64.875
532.062	862.75
535.938	683.438
624.062	437.562
873.875	488
662.688	215.375
708.625	326.188
371.938	391.75
477.5	27.9375
731.25	528.5
379.812	882.875
507.438	397.625
94.875	860.438
898.875	742.625
401.75	857.688
578.562	154.875
692.25	515.875
532.438	112.312
57.5625	712.75
304.25	661.75
274.062	31.25
894.875	249.938
369.25	357.75
841.375	310.188
949.812	583
773.875	505.875
71.0625	457.938
305.75	32.625
764.688	665.125
291.75	259.375
352.125	92.1875
373.125	307.625
986.75	206.688
432.688	576
225.062	709.438
478.875	268.875
627.625	506.25
291.75	259.375
980.5	505.688
314.438	26.9375
225.062	709.438
402.75	464.875
frame 22
num = 52
56.875	447.625
429.688	927
761.812	479.125
505.375	723.062
374.125	175.688
398	464.875
32.875	549
167.562	159.75
621.875	437.938
516.562	64.9375
437.625	989.75
661.438	214.938
707.625	325.562
756.312	112.062
380.5	882.812
876.062	488.125
418.312	47.5
533.5	683.938
529.375	112.188
91.75	860.875
843.188	809.438
512.938	326.688
402.875	857.562
473.375	27.875
503.75	397.875
750.562	575.562
731	528.688
581.75	154.75
907.438	743.188
902.625	250.062
697.375	515.375
363.312	357.188
626.312	507.562
843	310.562
273.188	31.3125
775	505.438
48.0625	712.688
299.188	32.8125
297.5	661.812
766.125	665
290.875	260.5
366.062	391.188
374.375	307.688
474.188	268.688
346.562	91.75
434.5	576.125
996	206.812
219	710.562
772.812	665
953.812	585.938
308.375	27.0625
505.375	723.062
frame 23
num = 58
48.25	447.5
23.6875	549.375
513.562	64.875
30.1875	503.625
761.75	479.25
374.938	175.562
160.25	159.562
425.312	927.25
393.5	464.688
469.5	28.0625
909.688	250.312
507.875	723.062
750.562	574.812
439.5	989.5
467.625	106.938
526.375	111.875
850.938	809.75
510.062	327
500.688	398.312
660.562	215.375
605	508.875
89.0625	860.75
915.062	742.875
419.5	47.4375
844.062	310.688
707.438	325.688
404.312	857.625
565.125	875.438
756.062	112.875
38.5625	712.688
743.188	492.938
702.875	515.562
272.625	31.3125
381.938	883.062
584.875	154.875
877.5	488.312
341.375	91.75
771.25	664.562
774.688	506.062
361.25	391.188
292.875	32.5625
375.312	307.375
291.625	661.25
619.875	438.062
291.125	260.125
1004.06	205.688
624.438	507.562
357.312	356.562
302.812	27.5
470.562	268.312
999.25	505.688
436.625	576.375
211.875	710.375
954.688	582.438
548.438	861.062
211.875	710.375
291.125	260.125
774.688	506.062
frame 24
num = 60
40.125	447.688
15.0625	549.188
153.75	159.25
376.188	175.312
464.188	107.062
420.75	927.375
388.938	465
510.125	65
21.875	503.25
465.25	27.6875
441.312	989
761.625	479.625
510.562	723.062
751.125	575.062
916.375	250.312
523.312	111.875
922.5	742.938
878.75	488.688
755.625	112.938
356.125	390.938
420.938	47.3125
706.75	325.562
588.375	155.562
86.6875	860.812
729.438	529
707.812	515.562
506.688	326.875
496.875	398.438
272.312	31.25
405.688	857.625
467.625	268.375
568.875	876.125
658.938	215.312
618.188	437.438
526.688	683.312
287	32.4375
774.438	506.5
335.438	91.3125
438.5	576.438
291.625	259.875
743.5	492.5
29.9375	712.75
382.812	883.188
845.125	310.188
44.8125	458.125
286.125	660.75
770.688	664.25
353.188	356.75
551.438	861.5
376.312	307.438
1012.44	205.938
233.875	66.375
1007.88	506.062
622.75	506.25
296.875	27.1875
204.125	709.875
291.625	259.875
953.688	578.938
770.688	664.25
426.938	603.5
frame 25
num = 53
377.438	175.125
147.375	159.312
13.9375	503.312
506.312	65.25
443.312	989.312
417	927.125
461.562	28.125
502.438	326.438
422.375	47.25
750.438	575.25
712.312	515.938
384.562	464.938
754.625	112.625
705.375	325.625
493.125	398.188
519.812	112
765.062	665.5
513.375	723
